,id,embedding,prediction,ground_truth
5379,cgd8rb,"[-0.9591147899627686, -0.9432380199432373, 0.9616991281509399, -0.9401874542236328, -0.9697310924530029, -0.8757253289222717, -0.9693378210067749, -0.9740047454833984, -0.8180756568908691, -0.9349725246429443]",8.0,6.0
5380,52zup5,"[-0.9888789653778076, -0.9794370532035828, 0.9574279189109802, -0.9931142926216125, -0.9551673531532288, -0.9948281645774841, -0.9877886772155762, -0.997195839881897, -0.9100234508514404, -0.9909669160842896]",8.0,4.0
5381,cgd32q,"[-0.9844404458999634, -0.9913612604141235, 0.9475142955780029, -0.9249223470687866, -0.9761582016944885, -0.9357869029045105, -0.9839543104171753, -0.914951741695404, -0.9794463515281677, -0.9810318350791931]",8.0,8.0
5382,52xudb,"[-0.9561630487442017, -0.9827314019203186, 0.8933753967285156, -0.9486725926399231, -0.9308234453201294, -0.7751927375793457, -0.9848697781562805, -0.9801647663116455, -0.9736961722373962, -0.9895541667938232]",8.0,6.0
5383,cg506l,"[-0.9931780099868774, -0.9808964729309082, 0.9151390790939331, -0.934456467628479, -0.948932409286499, -0.9089314341545105, -0.986704409122467, -0.9961212277412415, -0.964219868183136, -0.9956048130989075]",8.0,6.0
5384,52xrsg,"[-0.9053758978843689, -0.7819564938545227, 0.6701334118843079, -0.8074703216552734, -0.9349905848503113, -0.593876838684082, -0.5518063306808472, -0.9527943730354309, -0.8756797909736633, -0.7563657164573669]",8.0,0.0
5385,cg3quu,"[-0.9412108063697815, -0.9180716872215271, 0.8889654278755188, -0.9568823575973511, -0.9404598474502563, -0.964213490486145, -0.9742145538330078, -0.9486825466156006, -0.8043392300605774, -0.9466034173965454]",8.0,0.0
5386,52wogx,"[-0.979712963104248, -0.985597550868988, 0.9606673717498779, -0.9707322120666504, -0.9674897193908691, -0.9910928606987, -0.9904064536094666, -0.9830415844917297, -0.859973132610321, -0.9897331595420837]",8.0,6.0
5387,cg3mu3,"[-0.9926556348800659, -0.9936226606369019, 0.9112498760223389, -0.9960018992424011, -0.9816541075706482, -0.9900832772254944, -0.9940029978752136, -0.9941995739936829, -0.8873695731163025, -0.9667435884475708]",8.0,1.0
5388,52thn6,"[-0.9324033260345459, -0.921427845954895, 0.9538232684135437, -0.9505596160888672, -0.9414099454879761, -0.9817127585411072, -0.9432649612426758, -0.9412937164306641, -0.8258997797966003, -0.9418625831604004]",8.0,7.0
5389,cfwaw8,"[-0.9620028734207153, -0.9523450136184692, 0.7941212058067322, -0.9665206670761108, -0.9506730437278748, -0.9253638982772827, -0.9763862490653992, -0.9200040698051453, -0.7657820582389832, -0.982424259185791]",8.0,1.0
5390,52p1gp,"[-0.9931051135063171, -0.9898574352264404, 0.7715328931808472, -0.9801492094993591, -0.9722155928611755, -0.965898334980011, -0.9829453825950623, -0.9892023205757141, -0.9535675644874573, -0.9802102446556091]",8.0,2.0
5391,cfq3l6,"[-0.9848217368125916, -0.9560272693634033, 0.9365830421447754, -0.9805265069007874, -0.9725786447525024, -0.9530800580978394, -0.9848918914794922, -0.989781379699707, -0.8883070945739746, -0.9861193895339966]",8.0,1.0
5392,52o3jz,"[-0.9509148597717285, -0.9632063508033752, 0.9558998942375183, -0.8934136033058167, -0.9038216471672058, -0.9301357269287109, -0.9662519097328186, -0.9527888298034668, -0.6674221158027649, -0.899025022983551]",8.0,6.0
5393,cfnkrf,"[-0.9911426305770874, -0.963880717754364, 0.9775189161300659, -0.9631538987159729, -0.970088005065918, -0.9877505302429199, -0.9733943939208984, -0.9948040843009949, -0.7873222231864929, -0.9305416345596313]",8.0,6.0
5394,52nhpb,"[-0.9472319483757019, -0.8981893062591553, 0.7746268510818481, -0.9362449645996094, -0.9703763127326965, -0.9846796989440918, -0.9854603409767151, -0.9561781287193298, -0.9464598298072815, -0.8644778728485107]",8.0,3.0
5395,cfhlfh,"[-0.9329804182052612, -0.9277855157852173, 0.9264443516731262, -0.9575951099395752, -0.9021030068397522, -0.9900956153869629, -0.951221227645874, -0.9756357669830322, -0.8411111235618591, -0.9751105904579163]",8.0,2.0
5396,52neam,"[-0.9695987701416016, -0.9613641500473022, 0.948171079158783, -0.9849158525466919, -0.95589280128479, -0.9852535724639893, -0.9767588376998901, -0.9823258519172668, -0.8563359975814819, -0.9287585020065308]",8.0,6.0
5397,cfesqk,"[-0.9753267765045166, -0.9000884294509888, 0.9298836588859558, -0.9372597336769104, -0.9720603227615356, -0.9253170490264893, -0.9137059450149536, -0.9244132041931152, -0.8706169128417969, -0.9616345167160034]",8.0,6.0
5398,52mtlt,"[-0.9927569627761841, -0.9297070503234863, 0.9541851878166199, -0.978927731513977, -0.97925865650177, -0.9903578162193298, -0.9923781156539917, -0.9959409236907959, -0.8728493452072144, -0.9869961142539978]",8.0,4.0
5399,cfct4h,"[-0.9890124797821045, -0.9388882517814636, 0.9775357842445374, -0.9542862176895142, -0.9463353753089905, -0.9890400171279907, -0.9840402007102966, -0.975059449672699, -0.8665647506713867, -0.9716557264328003]",8.0,1.0
5400,52lucq,"[-0.9460245966911316, -0.9756246209144592, 0.6826881766319275, -0.9932675957679749, -0.9162556529045105, -0.9644258618354797, -0.9793063402175903, -0.9851729869842529, -0.8675671219825745, -0.9840608835220337]",8.0,3.0
5401,cezbeg,"[-0.9868189096450806, -0.9739659428596497, 0.8824949860572815, -0.9893572926521301, -0.9807392358779907, -0.9913418889045715, -0.9812440276145935, -0.9957370758056641, -0.9538975358009338, -0.9952032566070557]",8.0,6.0
5402,52kysl,"[-0.9918100833892822, -0.9829196929931641, 0.8257995843887329, -0.963074803352356, -0.9766651391983032, -0.8239862322807312, -0.9771847128868103, -0.9395232796669006, -0.7268546223640442, -0.989690899848938]",8.0,3.0
5403,cet4kb,"[-0.9753090739250183, -0.9630019664764404, 0.9780757427215576, -0.9778916835784912, -0.9678211212158203, -0.978758692741394, -0.9697854518890381, -0.9684721827507019, -0.8475856781005859, -0.9680951237678528]",8.0,5.0
5404,52jok5,"[-0.9654728174209595, -0.931121826171875, 0.8816946744918823, -0.9452471137046814, -0.8688247203826904, -0.9596890211105347, -0.9652343988418579, -0.9423149824142456, -0.5789605379104614, -0.9285661578178406]",8.0,1.0
5405,cee7y5,"[-0.9843384623527527, -0.9594902396202087, 0.9053024649620056, -0.9508069753646851, -0.8740087151527405, -0.9650281071662903, -0.9772859215736389, -0.9717042446136475, -0.8042061924934387, -0.9606837034225464]",8.0,7.0
5406,52jn7p,"[-0.9923781156539917, -0.990976095199585, 0.9504877328872681, -0.9739180207252502, -0.8026390075683594, -0.9700608849525452, -0.9955971240997314, -0.9877778887748718, -0.9045009613037109, -0.9848957061767578]",8.0,6.0
5407,cedzuf,"[-0.9925712943077087, -0.9860485196113586, 0.9429433345794678, -0.9630687236785889, -0.9927030801773071, -0.9487802386283875, -0.9517266154289246, -0.9616056680679321, -0.765257716178894, -0.9776906967163086]",8.0,6.0
5408,52io8w,"[-0.9901310801506042, -0.9289004802703857, 0.9645254611968994, -0.9395396113395691, -0.9691128134727478, -0.8128714561462402, -0.9740792512893677, -0.9398541450500488, -0.9580492973327637, -0.9782587289810181]",8.0,4.0
5409,cebd1c,"[-0.9871327877044678, -0.9730482697486877, 0.9524795413017273, -0.9915286302566528, -0.9455229043960571, -0.9940921664237976, -0.9864367246627808, -0.9968799352645874, -0.9053840041160583, -0.9883840084075928]",8.0,8.0
5410,52iceo,"[-0.9559261798858643, -0.9733497500419617, 0.9177010655403137, -0.9861027002334595, -0.9914580583572388, -0.9535297155380249, -0.9290176630020142, -0.9261664748191833, -0.9412725567817688, -0.9710222482681274]",8.0,8.0
5411,ce4ipm,"[-0.945601224899292, -0.9054515361785889, 0.7071858048439026, -0.9217318296432495, -0.9600996971130371, -0.9590544104576111, -0.8589574694633484, -0.963754415512085, -0.9647671580314636, -0.9624677896499634]",8.0,6.0
5412,52h9w9,"[-0.998051643371582, -0.9598873853683472, 0.969592809677124, -0.9813553690910339, -0.9080116152763367, -0.9850032329559326, -0.9917382597923279, -0.9754132032394409, -0.8448688983917236, -0.9833618998527527]",8.0,2.0
5413,cdz82d,"[-0.9929713606834412, -0.934021532535553, 0.9561468362808228, -0.9800469279289246, -0.9804707765579224, -0.990695595741272, -0.9925336241722107, -0.9960808157920837, -0.8742870688438416, -0.9878531694412231]",8.0,8.0
5414,52gla4,"[-0.99192214012146, -0.9472861886024475, 0.8588534593582153, -0.9925224184989929, -0.9808030128479004, -0.9699623584747314, -0.9907833933830261, -0.9927195310592651, -0.7928045392036438, -0.982433557510376]",8.0,2.0
5415,cdqdos,"[-0.9937108159065247, -0.9775552749633789, 0.9773867130279541, -0.9714206457138062, -0.9880453944206238, -0.9728757739067078, -0.9982064962387085, -0.9904085993766785, -0.889325737953186, -0.9450897574424744]",8.0,6.0
5416,52fhx7,"[-0.9681305289268494, -0.8782667517662048, 0.975315272808075, -0.9803208112716675, -0.8854935765266418, -0.990029513835907, -0.9748914837837219, -0.9897574782371521, -0.8393567800521851, -0.9381489157676697]",8.0,6.0
5417,cdn35h,"[-0.9965928196907043, -0.9680922031402588, 0.9304872155189514, -0.9939406514167786, -0.972642183303833, -0.9646833539009094, -0.9805936813354492, -0.954559862613678, -0.9437137246131897, -0.9743340611457825]",8.0,4.0
5418,52fggz,"[-0.9869906902313232, -0.9799380898475647, 0.9593561887741089, -0.9931977987289429, -0.9538795351982117, -0.9943310618400574, -0.9859233498573303, -0.9966708421707153, -0.9081321358680725, -0.9907999038696289]",8.0,1.0
5419,cdfwo6,"[-0.9441739320755005, -0.9731279015541077, 0.6760945320129395, -0.9926682114601135, -0.9079599976539612, -0.9630539417266846, -0.9782307744026184, -0.9845861196517944, -0.8672911524772644, -0.9826152920722961]",8.0,3.0
5420,52etka,"[-0.969200074672699, -0.8418365716934204, 0.938178300857544, -0.9521584510803223, -0.9515209197998047, -0.9249865412712097, -0.7553718090057373, -0.9467185735702515, -0.9150431752204895, -0.8965827822685242]",8.0,1.0
5421,cdbn87,"[-0.9649587869644165, -0.9789705872535706, 0.9068902134895325, -0.8561875820159912, -0.9419050812721252, -0.967231810092926, -0.9914855360984802, -0.9659152626991272, -0.9197472333908081, -0.9812187552452087]",8.0,1.0
5422,52e3vy,"[-0.9546329975128174, -0.9911133646965027, 0.8174241185188293, -0.9351862668991089, -0.9491890668869019, -0.9860514402389526, -0.959648847579956, -0.9807805418968201, -0.9436074495315552, -0.9890562295913696]",8.0,5.0
5423,cdahl9,"[-0.9940844774246216, -0.9848452210426331, 0.8682059049606323, -0.9540664553642273, -0.9901161193847656, -0.9253547787666321, -0.9931895136833191, -0.9381117820739746, -0.9537385702133179, -0.9897915720939636]",8.0,4.0
5424,52azgi,"[-0.9763743281364441, -0.8201407194137573, 0.9319412112236023, -0.9796037077903748, -0.967495322227478, -0.9697449803352356, -0.9838128685951233, -0.9969747066497803, -0.9681746363639832, -0.9626116752624512]",8.0,8.0
5425,cd71fq,"[-0.967766284942627, -0.9336209893226624, 0.9776621460914612, -0.972068727016449, -0.9019707441329956, -0.9760370254516602, -0.8613020777702332, -0.9824095368385315, -0.9014778733253479, -0.9304580092430115]",8.0,8.0
5426,52audu,"[-0.9894126057624817, -0.9661055207252502, 0.6650031805038452, -0.9725120663642883, -0.9901567101478577, -0.9022078514099121, -0.9649749994277954, -0.9426309466362, -0.958596408367157, -0.8727740049362183]",8.0,1.0
5427,cd6fk8,"[-0.9698197245597839, -0.9799953103065491, 0.9648893475532532, -0.9485286474227905, -0.9690894484519958, -0.9605066776275635, -0.9491052627563477, -0.8347890377044678, -0.7950342297554016, -0.9664448499679565]",8.0,4.0
5428,52aag9,"[-0.9912298917770386, -0.8881062865257263, 0.9034414887428284, -0.9786614179611206, -0.9969802498817444, -0.9778303503990173, -0.9850854873657227, -0.997278094291687, -0.9902916550636292, -0.989137589931488]",8.0,4.0
5429,cd5w4l,"[-0.9916309714317322, -0.9755575060844421, 0.9668348431587219, -0.9843813180923462, -0.9644521474838257, -0.9945002794265747, -0.9886770248413086, -0.9820054769515991, -0.6377077698707581, -0.970143735408783]",8.0,9.0
5430,52a4ne,"[-0.9884212613105774, -0.954043984413147, 0.9133849740028381, -0.9968022108078003, -0.9828118085861206, -0.9865460395812988, -0.9889851808547974, -0.992496132850647, -0.916531503200531, -0.9339509010314941]",8.0,6.0
5431,cd55vn,"[-0.9138820171356201, -0.8967970013618469, 0.9135855436325073, -0.8599144220352173, -0.9783609509468079, -0.9326223731040955, -0.9066005349159241, -0.9372241497039795, -0.7631300091743469, -0.9288055896759033]",8.0,6.0
5432,526opz,"[-0.994239091873169, -0.9928222894668579, 0.9592148065567017, -0.9784197211265564, -0.8224642872810364, -0.9741563200950623, -0.9964783787727356, -0.9907793998718262, -0.9175595045089722, -0.9884710311889648]",8.0,2.0
5433,ccxrkv,"[-0.9850468635559082, -0.924767255783081, 0.9681848287582397, -0.8540679216384888, -0.9745007753372192, -0.930726170539856, -0.9886882901191711, -0.9576865434646606, -0.6773743033409119, -0.8915706276893616]",8.0,8.0
5434,525ij4,"[-0.9964679479598999, -0.9695547223091125, 0.8318657875061035, -0.9590792059898376, -0.9920018315315247, -0.9699392914772034, -0.97624671459198, -0.9867111444473267, -0.8253272771835327, -0.9859293103218079]",8.0,4.0
5435,ccwlfp,"[-0.9649430513381958, -0.9700347185134888, 0.8869314789772034, -0.8605043888092041, -0.9072715640068054, -0.9576865434646606, -0.9527323246002197, -0.9493926763534546, -0.8698357343673706, -0.9054872989654541]",8.0,0.0
5436,524fyy,"[-0.9266891479492188, -0.9523451924324036, 0.8693920969963074, -0.9709128737449646, -0.755959689617157, -0.6734431385993958, -0.9837362170219421, -0.9962881803512573, -0.9654114842414856, -0.9778598546981812]",8.0,6.0
5437,ccvauw,"[-0.9729763269424438, -0.8392497897148132, 0.9770077466964722, -0.9485390186309814, -0.9885757565498352, -0.9643611907958984, -0.9816526174545288, -0.9599752426147461, -0.9124683737754822, -0.8855239152908325]",8.0,6.0
5438,5236e2,"[-0.9774563908576965, -0.94231116771698, 0.8220954537391663, -0.9895932674407959, -0.9746111631393433, -0.9970831274986267, -0.9763023853302002, -0.9840075373649597, -0.8195807337760925, -0.9881991147994995]",8.0,7.0
5439,cctqrr,"[-0.9180258512496948, -0.9258909821510315, 0.8316559195518494, -0.9199995398521423, -0.8767051696777344, -0.6158502697944641, -0.9746735692024231, -0.993025541305542, -0.9251301884651184, -0.9358548521995544]",8.0,9.0
5440,520qso,"[-0.8378853797912598, -0.896497905254364, 0.9178024530410767, -0.7086300253868103, -0.8840491771697998, -0.8476879000663757, -0.9605138301849365, -0.8645102977752686, -0.7323287725448608, -0.8719744086265564]",8.0,1.0
5441,cc5n28,"[-0.9955424666404724, -0.9837924838066101, 0.9418342709541321, -0.9935289025306702, -0.9377641677856445, -0.7856001257896423, -0.9851908683776855, -0.9825286269187927, -0.8541089296340942, -0.9757787585258484]",8.0,8.0
5442,520mkb,"[-0.976698100566864, -0.95285964012146, 0.9874305725097656, -0.9885391592979431, -0.5738557577133179, -0.9913896918296814, -0.9922758936882019, -0.9770182967185974, -0.8943899869918823, -0.9657331109046936]",8.0,6.0
5443,cbynt2,"[-0.9847544431686401, -0.976379930973053, 0.8891146779060364, -0.9327042698860168, -0.9910168647766113, -0.9673677682876587, -0.9723795652389526, -0.9967130422592163, -0.8952271938323975, -0.962196409702301]",8.0,6.0
5444,51zw8l,"[-0.9766024947166443, -0.9947762489318848, 0.8313042521476746, -0.9929649829864502, -0.9785869717597961, -0.9270952343940735, -0.9836446642875671, -0.979623019695282, -0.849806547164917, -0.996278703212738]",8.0,3.0
5445,cbx5xh,"[-0.9502940773963928, -0.9516570568084717, 0.9247483015060425, -0.989338755607605, -0.9793490767478943, -0.9720652103424072, -0.9475908875465393, -0.9368742108345032, -0.808603048324585, -0.9212895631790161]",8.0,3.0
5446,51zg3r,"[-0.9896003007888794, -0.9828572869300842, 0.9607948064804077, -0.9939110279083252, -0.9606027007102966, -0.9952249526977539, -0.9881759881973267, -0.9973836541175842, -0.9123591780662537, -0.9921414852142334]",8.0,4.0
5447,cbqd89,"[-0.9968986511230469, -0.994177520275116, 0.9713507890701294, -0.9790419936180115, -0.9845800995826721, -0.976495623588562, -0.9952548146247864, -0.972362220287323, -0.9696690440177917, -0.9906608462333679]",8.0,6.0
5448,51z6hd,"[-0.9934478402137756, -0.9794259071350098, 0.8586046099662781, -0.9306573867797852, -0.9816121459007263, -0.9763556122779846, -0.9838334918022156, -0.979854166507721, -0.9721322655677795, -0.9836968183517456]",8.0,0.0
5449,cbpkfo,"[-0.995782196521759, -0.9838226437568665, 0.9437689185142517, -0.9936226010322571, -0.9353311657905579, -0.7896321415901184, -0.9856744408607483, -0.982721209526062, -0.8569238185882568, -0.9770938754081726]",8.0,1.0
5450,51yxbk,"[-0.9863638877868652, -0.9783634543418884, 0.9572898745536804, -0.9723730683326721, -0.9691283106803894, -0.8558579683303833, -0.9651073813438416, -0.9689649939537048, -0.9620357155799866, -0.9857258796691895]",8.0,6.0
5451,cbly77,"[-0.976619303226471, -0.9639731645584106, 0.9703632593154907, -0.9661926031112671, -0.9503965973854065, -0.9687877297401428, -0.9836758971214294, -0.9871882796287537, -0.8458244800567627, -0.9754499197006226]",8.0,3.0
5452,51y4cj,"[-0.9792272448539734, -0.9690182209014893, 0.8433313965797424, -0.9587281942367554, -0.9670888781547546, -0.9839873313903809, -0.9502766132354736, -0.9628139734268188, -0.9396165609359741, -0.9806608557701111]",8.0,4.0
5453,cbjeji,"[-0.9925798773765564, -0.9856982231140137, 0.6223053932189941, -0.9680333137512207, -0.9256106019020081, -0.8014886975288391, -0.9944256544113159, -0.9768510460853577, -0.7718031406402588, -0.9956325888633728]",8.0,6.0
5454,51wyn8,"[-0.9871593713760376, -0.9784097075462341, 0.9581873416900635, -0.9724540114402771, -0.9687679409980774, -0.8576130270957947, -0.9665098786354065, -0.9704462289810181, -0.9632405042648315, -0.9858683347702026]",8.0,2.0
5455,cbibl5,"[-0.95937180519104, -0.9641753435134888, 0.908814549446106, -0.932363748550415, -0.9607716798782349, -0.8274827599525452, -0.9198617339134216, -0.9717519283294678, -0.9312931299209595, -0.9114989638328552]",8.0,4.0
5456,51v1yl,"[-0.9981502890586853, -0.9620189666748047, 0.9723279476165771, -0.9824686646461487, -0.9139008522033691, -0.9851747751235962, -0.992569625377655, -0.9783071279525757, -0.8556482195854187, -0.9843671917915344]",8.0,6.0
5457,cbh3bu,"[-0.9718105792999268, -0.9890741109848022, 0.8830652832984924, -0.9702314734458923, -0.9799922108650208, -0.9635155200958252, -0.9953814148902893, -0.992049515247345, -0.9402394890785217, -0.9810768365859985]",8.0,1.0
5458,51ul6s,"[-0.9698247909545898, -0.9952663779258728, 0.9631392955780029, -0.9375686645507812, -0.785313069820404, -0.9871070981025696, -0.9761574268341064, -0.9985666275024414, -0.973710834980011, -0.9934495091438293]",8.0,3.0
5459,cbgb80,"[-0.9845767021179199, -0.9911743998527527, 0.9453673958778381, -0.9236465692520142, -0.9753394722938538, -0.9372808933258057, -0.983768880367279, -0.9093555212020874, -0.9786456227302551, -0.9819137454032898]",8.0,2.0
5460,51u41t,"[-0.9863722324371338, -0.9783757925033569, 0.9573092460632324, -0.9723857045173645, -0.9691416621208191, -0.855894148349762, -0.9651275873184204, -0.9689862728118896, -0.9620516300201416, -0.9857341647148132]",8.0,3.0
5461,cbgaad,"[-0.9732117056846619, -0.9693683385848999, 0.98079514503479, -0.9784099459648132, -0.8586429357528687, -0.9794282913208008, -0.9605291485786438, -0.9429935812950134, -0.8268392086029053, -0.9595686197280884]",8.0,4.0
5462,51shb6,"[-0.9630483984947205, -0.9863023161888123, 0.9676850438117981, -0.9759361147880554, -0.9863479137420654, -0.9447031617164612, -0.9930329322814941, -0.9793626070022583, -0.8396280407905579, -0.9594206809997559]",8.0,1.0
5463,cb4yoz,"[-0.9797648787498474, -0.9780412316322327, 0.9835995435714722, -0.9261014461517334, -0.9429286122322083, -0.991826057434082, -0.9501491189002991, -0.9739218354225159, -0.8378918766975403, -0.9776696562767029]",8.0,4.0
5464,51p02k,"[-0.9109991788864136, -0.9196010231971741, 0.9306125044822693, -0.9121854901313782, -0.9355700612068176, -0.9072834253311157, -0.9798668622970581, -0.9645901918411255, -0.7303135395050049, -0.9624838829040527]",8.0,6.0
5465,cavd0e,"[-0.9946455359458923, -0.9748842120170593, 0.972272515296936, -0.919679582118988, -0.994539737701416, -0.9115044474601746, -0.9857503771781921, -0.9038541316986084, -0.9029843211174011, -0.9887599945068359]",8.0,2.0
5466,51odll,"[-0.9472853541374207, -0.9007195830345154, 0.7775523662567139, -0.9637867212295532, -0.9882743954658508, -0.9063733220100403, -0.9667266607284546, -0.9829315543174744, -0.9669257998466492, -0.9493647813796997]",8.0,1.0
5467,car02j,"[-0.9906474351882935, -0.9646636247634888, 0.9446166753768921, -0.9956614375114441, -0.9932258725166321, -0.9760862588882446, -0.9892123937606812, -0.9859060049057007, -0.9541138410568237, -0.9856125712394714]",8.0,4.0
5468,51j3nh,"[-0.9740463495254517, -0.9829795956611633, 0.9288169145584106, -0.8863921761512756, -0.9625271558761597, -0.8389941453933716, -0.96067214012146, -0.9128885865211487, -0.9358755946159363, -0.9899923801422119]",8.0,8.0
5469,caieh4,"[-0.9943566918373108, -0.9784119129180908, 0.850641667842865, -0.8989429473876953, -0.9839158058166504, -0.9829938411712646, -0.9832466840744019, -0.9906734824180603, -0.7474032640457153, -0.973915696144104]",8.0,6.0
5470,51hmyz,"[-0.9343547821044922, -0.9110022783279419, 0.7993671894073486, -0.8969873785972595, -0.9597088694572449, -0.9279530048370361, -0.7683113217353821, -0.929013192653656, -0.936939537525177, -0.911648154258728]",8.0,6.0
5471,ca7l96,"[-0.9705280661582947, -0.9684991836547852, 0.4376683235168457, -0.9398269653320312, -0.9586393237113953, -0.8096242547035217, -0.9293548464775085, -0.9591928124427795, -0.957059919834137, -0.8818698525428772]",8.0,8.0
5472,51fc0l,"[-0.991634726524353, -0.9755049347877502, 0.9675078988075256, -0.984502375125885, -0.9639660716056824, -0.9945802092552185, -0.9885770082473755, -0.9820511341094971, -0.6373062133789062, -0.9702910780906677]",8.0,5.0
5473,c9vm2d,"[-0.9862401485443115, -0.9857074022293091, 0.9480589628219604, -0.9873206615447998, -0.984849750995636, -0.9964228272438049, -0.9778093695640564, -0.9956184029579163, -0.8732910752296448, -0.9171850085258484]",8.0,6.0
5474,51f0ux,"[-0.9839865565299988, -0.9237443208694458, 0.9480873942375183, -0.987876296043396, -0.9783875942230225, -0.9582039713859558, -0.8454111218452454, -0.9667315483093262, -0.9053548574447632, -0.9581445455551147]",8.0,2.0
5475,c9r97j,"[-0.9879427552223206, -0.9901339411735535, 0.7934778332710266, -0.9302180409431458, -0.943023145198822, -0.9210374355316162, -0.9810401201248169, -0.9319952726364136, -0.9647257924079895, -0.9906593561172485]",8.0,1.0
5476,51etmy,"[-0.9767171740531921, -0.9674503207206726, 0.9708499312400818, -0.967948317527771, -0.9532390236854553, -0.9703878164291382, -0.9828307628631592, -0.9868674278259277, -0.8413093686103821, -0.9768182039260864]",8.0,4.0
5477,c9mzc3,"[-0.9791305661201477, -0.9609066247940063, 0.9019113779067993, -0.961168646812439, -0.8645346760749817, -0.9192546010017395, -0.966088593006134, -0.9698699712753296, -0.649661123752594, -0.9437016844749451]",8.0,1.0
5478,51elte,"[-0.9683153629302979, -0.981490969657898, 0.9146789312362671, -0.8690643310546875, -0.9446799159049988, -0.9700561165809631, -0.991853654384613, -0.9700965285301208, -0.9236141443252563, -0.9835186004638672]",8.0,4.0
5479,c9lfbz,"[-0.9855089783668518, -0.9793440699577332, 0.9054168462753296, -0.9886045455932617, -0.9511719346046448, -0.9905499815940857, -0.9837841391563416, -0.9908316135406494, -0.8791449666023254, -0.9850377440452576]",8.0,2.0
5480,51ak9n,"[-0.9562418460845947, -0.9512001872062683, 0.6773785948753357, -0.9744414687156677, -0.9837571382522583, -0.9707022309303284, -0.937005341053009, -0.9852068424224854, -0.9097458124160767, -0.9842502474784851]",8.0,3.0
5481,c9h5ya,"[-0.9324057102203369, -0.975579023361206, 0.9164610505104065, -0.8400942087173462, -0.945382833480835, -0.9708127975463867, -0.9411250352859497, -0.9742117524147034, -0.9412808418273926, -0.9513525366783142]",8.0,2.0
5482,51addq,"[-0.9877825379371643, -0.9833027720451355, 0.9261749386787415, -0.9289526343345642, -0.9318331480026245, -0.9119778275489807, -0.9965625405311584, -0.9579760432243347, -0.8193354606628418, -0.9512955546379089]",8.0,6.0
5483,cqyt24,"[-0.9937088489532471, -0.9775474071502686, 0.9773831367492676, -0.9714135527610779, -0.9880416989326477, -0.9728714823722839, -0.9982060194015503, -0.9904059171676636, -0.8893107771873474, -0.9450764060020447]",8.0,2.0
5484,519jym,"[-0.8999211192131042, -0.9321911931037903, 0.8633815050125122, -0.8503561615943909, -0.9540273547172546, -0.6210817694664001, -0.9634957313537598, -0.835359513759613, -0.7496775984764099, -0.9540220499038696]",8.0,4.0
5485,cqu6w4,"[-0.9664592146873474, -0.9008573889732361, 0.8678141832351685, -0.9564107656478882, -0.9451168775558472, -0.9421749711036682, -0.9708077311515808, -0.9444075226783752, -0.9755582809448242, -0.9316806793212891]",8.0,3.0
5486,5197ug,"[-0.991239607334137, -0.9915192127227783, 0.9511232972145081, -0.9929370284080505, -0.9902743697166443, -0.9844093918800354, -0.9691696166992188, -0.9947729110717773, -0.8331714868545532, -0.993829071521759]",8.0,5.0
5487,cqtzsd,"[-0.85579913854599, -0.9487078785896301, 0.9642472863197327, -0.983464777469635, -0.9167455434799194, -0.9107455015182495, -0.9653545618057251, -0.8904576301574707, -0.8789421319961548, -0.9657788276672363]",8.0,6.0
5488,517e5k,"[-0.9874579906463623, -0.9319537878036499, 0.8819506168365479, -0.9296693205833435, -0.989754855632782, -0.928153932094574, -0.9344128370285034, -0.9793400764465332, -0.7850193381309509, -0.9733055233955383]",8.0,5.0
5489,cqsfhm,"[-0.9371757507324219, -0.9447394609451294, 0.8939244747161865, -0.9571970701217651, -0.9625837206840515, -0.9805505275726318, -0.9811592102050781, -0.9869573712348938, -0.9615163803100586, -0.9717524647712708]",8.0,6.0
5490,516hhx,"[-0.9973987340927124, -0.9802711009979248, 0.9213724136352539, -0.9836277961730957, -0.9941607713699341, -0.9895431995391846, -0.994888424873352, -0.9764511585235596, -0.8102707266807556, -0.9911290407180786]",8.0,2.0
5491,cqqm2h,"[-0.9935681223869324, -0.9792190790176392, 0.9291604161262512, -0.9527415633201599, -0.9831674695014954, -0.9862900972366333, -0.9367847442626953, -0.9930247068405151, -0.9037254452705383, -0.9177586436271667]",8.0,2.0
5492,510jc3,"[-0.9708600640296936, -0.983213484287262, 0.8985031247138977, -0.9861046671867371, -0.9618406295776367, -0.9822592735290527, -0.9767258763313293, -0.9819558262825012, -0.8411979079246521, -0.9780375957489014]",8.0,6.0
5493,cq43xr,"[-0.9634750485420227, -0.9077346324920654, 0.7358068823814392, -0.8900185227394104, -0.91302090883255, -0.890999972820282, -0.9588966369628906, -0.976260244846344, -0.6852128505706787, -0.9208909869194031]",8.0,2.0
5494,510727,"[-0.9914425015449524, -0.9418497085571289, 0.8553728461265564, -0.9920080900192261, -0.9775081276893616, -0.9701396226882935, -0.9893703460693359, -0.9921220541000366, -0.7806499004364014, -0.9808226227760315]",8.0,0.0
5495,cq2mxz,"[-0.9736754894256592, -0.9514036178588867, 0.9650748372077942, -0.968367338180542, -0.996849775314331, -0.9814075231552124, -0.9890853762626648, -0.9823562502861023, -0.9803025722503662, -0.9830257892608643]",8.0,8.0
